Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow (Quarterly YoY Growth)
COFS,"ChoiceOne Financial Services, Inc.",28.38,-2.13793103,-0.62,Buy,154497,4384624.86,213249478.0833922,8.9955499,3.1505,376,Finance,,,
NGL,NGL ENERGY PARTNERS LP,1.63,34.7107438,0.42,Sell,9006614,14680780.82,213034427.32317072,,-1.0217,842,Industrial Services,-45.51381055,0.80340567,
ASUR,Asure Software Inc,10.54,12.84796574,1.2,Strong Buy,2121486,22360462.44,212492951.66399997,,-0.881,517,Technology Services,-89.16109874,-3.34981069,-646.78217822
PCYO,Pure Cycle Corporation,8.84,-15.64885496,-1.64,Strong Sell,1691803,14955538.52,212041929.01408443,26.96465089,0.3447,35,Utilities,2003.21428571,51.20201713,84.06947891
ESSA,"ESSA Bancorp, Inc.",20.35,-2.49161476,-0.52,Buy,145280,2956448,211681736.01819977,9.75340626,2.0866,250,Finance,26.76604018,30.07380074,
WILC,"G. Willi-Food International, Ltd.",15.25,15.88145897,2.09,Sell,80139,1222119.75,211472001.12135175,23.6177623,0.6891,182,Distribution Services,-31.69870921,8.65409183,-70.85847386
CALB,California BanCorp,25.32,6.47603028,1.54,Strong Buy,294339,7452663.48,210880494.8544747,10.23863591,2.5395,,Finance,,,
ATAK,Aurora Technology Acquisition Corp.,10.25,0.19550342,0.02,Buy,2649092,27153193,210155757.99999997,,,,Finance,,,
BYRN,"Byrna Technologies, Inc.",9.425,20.21683673,1.585,Neutral,940045,8859924.125,209579972.293578,,-0.4713,152,Electronic Technology,-542.48307462,-14.29316888,51.63398693
LRMR,"Larimar Therapeutics, Inc.",4.83,16.94915254,0.7,Neutral,1050990,5076281.7,208990236,,-1.8326,31,Health Technology,-0.18879648,,53.66820351
CFFI,C&F Financial Corporation,60.08,3.10622962,1.81,Buy,92372,5549709.76,208970029.86340272,7.22444704,8.3053,,Finance,,,
BGFV,Big 5 Sporting Goods Corporation,9.4,6.45526614,0.57,Strong Sell,5734228,53901743.2,208532695.8486708,4.91333836,2.0437,7800,Retail Trade,-17.21142506,14.8639204,16.40693914
EPM,"Evolution Petroleum Corporation, Inc.",6.18,-18.14569536,-1.37,Sell,3958947,24466292.46,208367733.421875,5.69496352,1.1333,8,Energy Minerals,82.80849245,-2.21526541,197.67145037
MTRX,Matrix Service Company,7.68,23.47266881,1.46,Neutral,2913666,22376954.88,207569839.15789473,,-1.9748,2810,Industrial Services,-685.54266212,-8.12978609,-81.3688775
CATO,Cato Corporation (The),9.92,6.32368703,0.59,Sell,1755597,17415522.24,207251886.5454546,,-0.1469,7500,Retail Trade,224.66529351,7.23841143,47.82067248
AIP,"Arteris, Inc.",6.17,43.48837209,1.87,Buy,1510852,9321956.84,206233450.0455975,,-0.8725,217,Electronic Technology,-178.04518664,-4.19659835,
OVLY,Oak Valley Bancorp (CA),24.96,10.1986755,2.31,Strong Buy,503945,12578467.2,206139487.97419357,8.89877642,2.8025,198,Finance,,,
SPRU,Spruce Power Holding Corporation,1.43,55.58698727,0.5109,Neutral,10558044,15098002.92,206092537.88275865,,-0.4654,177,Producer Manufacturing,-160.33656247,-334.19871795,-8.82948562
LCNB,LCNB Corporation,18.265,1.47222222,0.265,Buy,195362,3568286.93,205800145.86071432,9.3954881,1.9371,,Finance,,,
CSTE,Caesarstone Ltd.,5.96,4.37828371,0.25,Sell,1286593,7668094.28,205476946.18543047,14.8695224,0.4071,2272,Non-Energy Minerals,452.34070221,1.68320153,100.67659778
CANG,Cango Inc.,1.45,10.85626911,0.142,Sell,1885531,2734019.95,205332444,,-0.4701,2351,Distribution Services,27.74197952,-10.95836378,
DCFC,Tritium DCFC Limited,1.32,-21.42857143,-0.36,Sell,98267013,129712457.16000003,205245294.8201439,,,576,Electronic Technology,-167.93503083,-109.37066685,
CISO,Cerberus Cyber Sentinel Corporation,1.39,-45.49019608,-1.16,Strong Sell,2691438,3741098.82,203292425.32075468,,-0.4351,186,Technology Services,-328.69823531,-48.03270042,-163.91948232
JAQC,Jupiter Acquisition Corporation,9.98,0.70635721,0.07,Strong Buy,475690,4747386.2,202569539.02,68.02721088,0.147,5,Finance,,,-1114300
ISTR,Investar Holding Corporation,20.47,-4.92336275,-1.06,Neutral,206358,4224148.26,202466299.18450704,6.10087933,3.5332,335,Finance,,,
KMDA,Kamada Ltd.,4.51,12.46882793,0.5,Sell,1070568,4828261.68,202167342.74709675,,-0.20754655,355,Health Technology,-189.44108082,-12.10802548,187.46961239
INFU,"InfuSystems Holdings, Inc.",9.76,12.44239631,1.08,Neutral,925149,9029454.24,201606219.25076765,787.90322581,0.0143,407,Commercial Services,-50.68330362,1.62137876,294.73039216
IH,iHuman Inc.,3.54,36.15384615,0.94,Neutral,1426372,5049356.88,201209850,20.70098576,0.1856,1119,Technology Services,-96.93475876,0.62780621,
CLSK,"CleanSpark, Inc.",2.8,37.25490196,0.76,Sell,77191711,216136790.8,200791869.1780822,,-1.1236,130,Technology Services,105.68425377,9.18516706,135.0590142
GCT,GigaCloud Technology Inc,5.59,-1.75746924,-0.1,,3050073,17049908.07,200785214.37,,,680,Distribution Services,-79.37174379,1.62507213,869.64559439
AGIL,"AgileThought, Inc.",4.16,-0.95238095,-0.04,Sell,276083,1148505.28,200692457.82857144,,-0.5123,2670,Technology Services,-11331.01604278,-13.23644339,
ML,MoneyLion Inc.,0.7905,27.5,0.1705,Sell,11417849,9025809.6345,200433633.3150114,,-0.3648,556,Technology Services,-590.93868692,-5.28779564,-187.03696779
CTXR,"Citius Pharmaceuticals, Inc.",1.37,73.41772152,0.58,Neutral,24035154,32928160.98000001,200309243.32575756,,-0.2303,21,Health Technology,-16.95414831,,-13.2770968
ACIU,AC Immune SA,2.39,17.15686275,0.35,Sell,5165487,12345513.93,199689986.8728814,,-0.9366,143,Health Technology,-14.57052391,,12.17728109
BNNR,Banner Acquisition Corp.,10.14,0.5952381,0.06,Strong Buy,1701695,17255187.3,198997500,,-0.1046,3,Finance,,,69.97793418
KNDI,"Kandi Technologies Group, Inc.",2.68,16.52173913,0.38,Sell,3371799,9036421.32,198943728.24637684,,-0.0912,837,Consumer Durables,72.77980406,-15.43415466,67.57579626
UCL,uCloudlink Group Inc.,5.6,67.66467066,2.26,Buy,1289513,7221272.8,198783435,,-1.1813,491,Technology Services,-584.65045593,-30.51175769,
CCLP,CSI Compressco LP,1.405,5.63909774,0.075,Buy,2433132,3418550.46,198438657.2534722,,-0.2961,817,Industrial Services,-367.84300792,-5.33975954,50.45073441
CLOE,Clover Leaf Capital Corp.,10.93,1.43851508,0.155,Buy,12508,136712.44,197865163.7244202,,-0.0252,3,Finance,,,50.61424171
CPSS,"Consumer Portfolio Services, Inc.",9.65,9.03954802,0.8,Buy,538013,5191825.45,197236210.14492753,2.90604976,4.2707,739,Finance,-17.81204056,72.0785518,-11.9402392
ALCO,"Alico, Inc.",25.87,8.37871806,2,Sell,1057119,27347668.53,196429273.44776115,15.72959307,1.6648,206,Process Industries,40.92500309,-15.60029147,57.54926213
LMST,"Limestone Bancorp, Inc.",25.7,5.24160524,1.28,Buy,159331,4094806.7,196312866.5644654,10.58676654,2.403,222,Finance,,,
NATR,"Nature's Sunshine Products, Inc.",10.23,22.95673077,1.91,Sell,680871,6965310.33,196074680.7370518,18.30446673,0.5611,850,Health Technology,-10.90472378,7.51749669,-29.7249055
MLEC,Moolec Science SA,5.22,-56.85950413,-6.88,Strong Sell,5406266,28220708.52,196064505.97388056,,-0.0775,4,Technology Services,-10298.63636364,,-89.6572154
AKA,a.k.a. Brands Holding Corp.,1.52,19.68503937,0.25,Buy,949646,1443461.92,195799960.99999997,,-0.0216,1100,Retail Trade,8.44953276,3.94278813,-40.1484736
RAD,Rite Aid Corporation,3.46,3.59281437,0.12,Sell,50514448,174779990.07999998,195570798.22841227,,-16.5035,53000,Retail Trade,305.84468998,0.75374503,359.48954657
JAKK,"JAKKS Pacific, Inc.",20.1,14.92281304,2.61,Buy,1365565,27447856.50000001,195443051.54065624,4.41315342,5.0598,583,Consumer Durables,-139.94447435,-2.27010736,424.55474189
PBYI,Puma Biotechnology Inc,4.27,0.94562648,0.04,Sell,6297743,26891362.61,194883373.0259434,19.18552036,0.2225,196,Health Technology,2740.44016506,8.15705793,64.40274338
ARYD,ARYA Sciences Acquisition Corp IV,10.15,0.4950495,0.05,Buy,4778325,48499998.75,194742973.5007386,116.11428571,0.0875,,Finance,,,80.24099993
OLIT,OmniLit Acquisition Corp.,10.15,1.5,0.15,Strong Buy,339942,3450411.3,194541666.6666667,3274.19354839,0.0031,3,Finance,,,
ASXC,"Asensus Surgical, Inc.",0.8209,136.50244886,0.4738,Sell,35019830,28747778.447,194421861.0525301,,-0.3126,167,Health Technology,9.96400874,-510.53206997,-65.37199125
BLNG,Belong Acquisition Corp.,9.99,1.01112235,0.1,Neutral,960014,9590539.86,194180626.998,57.37234653,0.1743,,Finance,,,37.26248382
ASRT,"Assertio Holdings, Inc.",4.02,-6.51162791,-0.28,Buy,21550118,86631474.35999998,194140337.16209477,7.48972731,0.5588,19,Health Technology,108.34070324,4.92730647,107.86420284
JSPR,"Jasper Therapeutics, Inc.",1.76,264.46469248,1.2771,Sell,189944561,334302427.36,194009888.8275862,,-0.9103,25,Health Technology,-96.90868304,,51.81391957
YMAB,"Y-mAbs Therapeutics, Inc.",4.44,-9.01639344,-0.44,Sell,6174762,27415943.28,193886495,,-3.0569,148,Health Technology,-12.92803536,-295.79333467,-5.99548135
KFS,"Kingsway Financial Services, Inc.",8,0.88272383,0.07,Buy,669214,5353712,193796925.2173913,5.86307356,1.5633,279,Finance,-561.82316655,-7.08174805,
OLMA,"Olema Pharmaceuticals, Inc.",4.79,95.51020408,2.34,Buy,4157777,19915751.83,193781489.0552017,,-2.5132,74,Health Technology,-157.38881638,,-46.06363785
XAIR,"Beyond Air, Inc.",6.47,-0.30816641,-0.02,Sell,4572779,29585880.13,193525515.05311075,,-1.7244,70,Health Technology,-19.40702726,,
LFCR,"Lifecore Biomedical, Inc.",6.4,-1.2345679,-0.08,Sell,1900117,12160748.8,193429121.92192197,,-3.3839,689,Health Technology,-500.23994516,-28.27608108,38.14804547
VABK,Virginia National Bankshares Corporation,36.3,-0.98199673,-0.36,Buy,192639,6992795.7,193379944.2880749,8.98428801,4.0611,173,Finance,30.01988072,20.04188161,217.57095159
PRQR,ProQR Therapeutics N.V.,2.71,-26.75675676,-0.99,Sell,31376239,85029607.69,193198080.1903114,,-1.0855,181.6,Health Technology,42.74686187,-1956.86875585,-49.80090214
KVHI,"KVH Industries, Inc.",10.03,-1.8590998,-0.19,Sell,525664,5272409.92,192395017.3845401,9.91174474,1.0311,648,Electronic Technology,7.66404199,-9.21655498,83.97427484
OCAX,OCA Acquisition Corp.,10.26,-0.09737098,-0.01,Neutral,4491923,46087129.98,191733743.01361868,37.46355685,0.2744,2,Finance,-265986.58536585,,40.09165534
MFIN,Medallion Financial Corp.,8.36,17.08683473,1.22,Strong Buy,792471,6625057.56,191676739.71322617,3.97503931,2.0512,136,Finance,0.02541102,41.11061212,24.35347746
SGC,"Superior Group of Companies, Inc.",11.73,16.60039761,1.67,Sell,374320,4390773.6,191620590.83708844,,-1.7829,6000,Consumer Non-Durables,-102.08799403,-0.11471435,-105.7698703
OPTN,"OptiNose, Inc.",1.74,-5.94594595,-0.11,Sell,2190598,3811640.52,191122413.30337077,,-0.9515,189,Health Technology,11.12366286,-103.28189466,-80.23435091
SCPH,scPharmaceuticals Inc.,5.59,-22.0362622,-1.58,Sell,4193871,23443738.89,190362314.86291736,,-1.275,26,Health Technology,4.67834205,,-58.60536991
KNOP,KNOT Offshore Partners LP,5.5,-42.88681205,-4.13,Strong Sell,14388113,79134621.5,190306729.5254833,,2.1069,640,Transportation,-8.30481581,55.09036777,-48.42925424
CENN,Cenntro Electric Group Limited,0.727,65.22727273,0.287,Sell,105768010,76893343.27,189970695.559034,,,213,Consumer Durables,-47.39553395,-259.20829509,
CCAI,Cascadia Acquisition Corp.,10.12,0.99800399,0.1,Buy,1913625,19365885,189750000,24.35681654,0.4159,,Finance,,,
BODY,"The Beachbody Company, Inc.",0.6072,15.43726236,0.0812,Sell,6695056,4065238.0032,189545447.3683197,,-0.9577,1021,Consumer Services,-1347.648636,-33.55596381,94.7838279
GLT,Glatfelter Corporation,4.23,52.15827338,1.45,Sell,9198905,38911368.15000001,189489211.53103447,,-3.8075,3235,Process Industries,-49.36740171,3.77433636,-73.86333155
MITA,Coliseum Acquisition Corp.,10.105,0.64741036,0.065,Buy,640001,6467210.105,189468757.0034654,41.83927092,0.2414,,Finance,,,-74.84866828
PWOD,"Penns Woods Bancorp, Inc.",26.85,0.86401202,0.23,Buy,113375,3044118.75,189458943.14005187,10.71286814,2.5194,247,Finance,-20.95608671,18.26120457,125.00867152
XYF,X Financial,3.77,24.83443709,0.75,Neutral,674596,2543226.92,189168949,2.10514952,1.895,424,Finance,61.05824724,28.42280449,
SOPH,SOPHiA GENETICS SA,2.94,42.7184466,0.88,Buy,2044815,6011756.1,188780072.35862073,,-1.4818,518,Technology Services,-88.3840895,-149.86897404,-36.89127587
VRCA,Verrica Pharmaceuticals Inc.,4.58,66.54545455,1.83,Sell,2801392,12830375.36,188210773.79617837,,-1.0219,38,Health Technology,10.17476962,-235.56666667,117.16446125
QMCO,Quantum Corporation,1.81,66.05504587,0.72,Sell,2521545,4563996.45,187950387.0714286,,-0.5728,905,Electronic Technology,-420.18706157,-10.74063842,54.90562124
APMI,AxonPrime Infrastructure Acquisition Corporation,10.01,1.11111111,0.11,Strong Buy,1796117,17979131.17,187687505.9970045,28.29096045,0.354,,Finance,,,99.9878542
BDSX,"Biodesix, Inc.",2.42,5.2173913,0.12,Neutral,2179060,5273325.2,186747813.55999997,,-1.7344,218,Health Services,-30.68508429,-55.89109456,-24.41169751
INVE,"Identiv, Inc.",8.28,14.36464088,1.04,Sell,1818935,15060781.8,186408702.4962406,,-0.1705,329,Electronic Technology,74.2042042,-0.82780021,-220.61677062
KMPH,"KemPharm, Inc.",5.39,17.4291939,0.8,Sell,4692066,25290235.74,185981223.1814882,,-1.021,24,Health Technology,557.49559083,27.16230366,-145.21116139
MRBK,Meridian Corporation,32,5.64542753,1.71,Buy,169549,5425568,185616821,7.91765637,4.1881,413,Finance,-21.11525525,-21.75723446,59.18852459
AFMD,Affimed N.V.,1.27,2.41935484,0.03,Sell,33786667,42909067.09000001,185349157.0909091,,-0.621,197,Health Technology,-364.21607983,-219.9549123,45.1055109
PEBK,"Peoples Bancorp of North Carolina, Inc.",32.8,0.73710074,0.24,Strong Buy,227397,7458621.6,184920838.56447688,11.51784776,2.9444,,Finance,,,
GLTA,Galata Acquisition Corp.,10.29,0.88235294,0.09,Strong Buy,37364,384475.56,184898439.1249842,,-0.1364,2,Finance,,,49.91357425
HURC,"Hurco Companies, Inc.",27.94,6.92690394,1.81,Sell,306769,8571125.86,184039714.95046663,22.73357813,1.234,735,Producer Manufacturing,-116.40950995,-2.02261437,-222.27505486
ACTG,Acacia Research Corporation,4.22,0.23752969,0.01,Sell,4640067,19581082.74,183739959.76905313,49.20454545,1.5812,293,Commercial Services,165.14890475,15.03174441,367.20392432
TUP,Tupperware Brands Corporation,4.13,-0.24154589,-0.01,Sell,12931525,53407198.25,183694248.26213595,4.81646014,0.8885,10000,Producer Manufacturing,-45.10791367,4.76190476,-387.80487805
FATH,Fathom Digital Manufacturing Corporation,1.35,2.27272727,0.03,Neutral,1395623,1884091.05,183171791,,-6.5574,706,Producer Manufacturing,-603.27868852,-0.80685432,-105.94868754
CPTN,"Cepton, Inc.",1.17,-7.87401575,-0.1,Sell,3369600,3942432,183168540.5121951,,,,Electronic Technology,,,-9847172.72727273
LTRPA,"Liberty TripAdvisor Holdings, Inc. - Series A",1.27,89.66547192,0.6004,Neutral,8035789,10205452.03,182935492.26515153,1.88141391,0.7131,2691,Technology Services,115.92592593,4.76718404,153.08641975
NOTV,"Inotiv, Inc.",7.13,44.33198381,2.19,Sell,22092187,157517293.31,182575309.98393577,,-13.8591,2099,Commercial Services,-2305.38818076,-7.58085367,-242.55469301
DAKT,"Daktronics, Inc.",4.01,42.19858156,1.19,Sell,5869050,23534890.5,182317558.87567565,,-0.5256,2477,Producer Manufacturing,-181.2931877,-7.75995548,56.18772698
DBD,Diebold Nixdorf Incorporated,2.3,61.97183099,0.88,Sell,21282954,48950794.2,181879552.38683125,,-5.9649,22000,Electronic Technology,369.66292135,1.84369559,-19.04450262
KLXE,"KLX Energy Services Holdings, Inc.",14.79,-14.55805893,-2.52,Neutral,4217875,62382371.25,181553367.50651893,,-3.0355,1520,Energy Minerals,13.61867704,-15.27172667,178.94736842
JFIN,Jiayin Group Inc.,3.39,47.39130435,1.09,Buy,1060724,3595854.36,181360296,1.56516135,2.1723,706,Finance,642.74338552,10.35434081,
KRMD,"KORU Medical Systems, Inc.",4,12.04481793,0.43,Buy,925391,3701564,181119800.51150897,,-0.173,77,Health Technology,-180.40181979,-19.86230413,-181.03349322
MAPS,"WM Technology, Inc.",1.23,21.78217822,0.22,Sell,11204678,13781753.94,180119754.27692306,,0.4203,607,Technology Services,-59.37441368,7.84743148,-301.02004295
KORE,"KORE Group Holdings, Inc.",2.36,87.3015873,1.1,Buy,1742185,4111556.6,180043789.11504424,,-0.6306,,Technology Services,-176.83565369,-7.62639142,177.33693775
CLRC,ClimateRock,10.26,0.1953125,0.02,,9629,98793.54,179158837.5,,,,Finance,,,
VRA,"Vera Bradley, Inc.",5.8,28.03532009,1.27,Sell,4364577,25314546.6,179079896.03603604,,-0.8407,2490,Consumer Non-Durables,60.29384415,11.16341291,-183.27417294
BBIG,"Vinco Ventures, Inc.",0.7681,65.5387931,0.3041,Sell,152876757,117424637.0517,179075606.87620124,,,46,Producer Manufacturing,-2157.67905994,-488.01230308,
SMLP,"Summit Midstream Partners, LP",17.6,5.51558753,0.92,Sell,138959,2445678.4,178924678.31232876,,-12.8838,209,Utilities,-9.90087546,34.96323181,-14.59827432
MRCC,Monroe Capital Corporation,8.25,-3.39578454,-0.29,Sell,854316,7048107,178747311.91616768,,-0.0189,,Finance,-47.44670094,38.95621213,96.44908616
VIEW,"View, Inc.",0.8044,-16.63384807,-0.1605,Sell,15724734,12648976.0296,178179301.66000506,,-1.5142,895,Process Industries,,-388.35785804,27.29484113
OMER,Omeros Corporation,2.84,25.66371681,0.58,Sell,6981970,19828794.8,178153245.2296296,,-1.6964,213,Health Technology,-9.59459594,,-11.24389833
POET,POET Technologies Inc.,4.85,60.59602649,1.83,Sell,1561936,7575389.6,178069288.64492753,,-0.46528214,,Electronic Technology,-3.12396535,-5741.18431997,1.00204052
CTMX,"CytomX Therapeutics, Inc.",2.68,67.5,1.08,Neutral,115956387,310763117.16,177106099.11913362,,-1.4888,174,Health Technology,-4189.49152542,-173.40060081,-14.30192205
OMIC,"Singular Genomics Systems, Inc.",2.48,23.38308458,0.47,Neutral,2025036,5022089.28,177062353.06859204,,-1.2556,221,Health Technology,-115.46109016,,-81.89251409
PNRG,PrimeEnergy Resources Corporation,92,5.90537585,5.13,Strong Buy,113617,10452764,176685997.99891242,5.65619906,21.5531,113,Energy Minerals,34.75068306,8.80967267,8415.69767442
BEEM,Beam Global,17.5,0.17172295,0.03,Sell,2096413,36687227.5,176672332.23684213,,-1.4208,86,Producer Manufacturing,-65.05349613,-76.70707621,-415.32025305
OVID,Ovid Therapeutics Inc.,2.5,34.40860215,0.64,Neutral,1170789,2926972.5,176167199.6047431,,-0.9751,57,Health Technology,329.017649,56.83178839,-16.65436869
STRS,Stratus Properties Inc.,21.5,11.45671332,2.21,Sell,179688,3863292,175876281.54050463,,,67,Finance,-613.94282369,-259.14435472,-183.8510354
CRMD,CorMedix Inc.,4.26,0.9478673,0.04,Sell,5086400,21668064,175861876.46867752,,-0.746,30,Health Technology,-1.77189782,-11769.13730255,3.8177734
MLP,"Maui Land & Pineapple Company, Inc.",9,-4.45859873,-0.42,Sell,216170,1945530,175667790.39735097,31.74491941,0.2854,9,Finance,-35.91316659,10.91376678,-431.79765131
CRNT,Ceragon Networks Ltd.,2.09,9.42408377,0.18,Sell,3552697,7425136.73,175628844.6,,-0.2011,1345,Electronic Technology,-277.13108883,-6.80340893,32765.94081519
LTRX,"Lantronix, Inc.",4.84,12.03703704,0.52,Neutral,3799383,18389013.72,175400936.81702125,,-0.1421,348,Electronic Technology,-427.57739279,-8.89591608,-788.15165877
LCUT,"Lifetime Brands, Inc.",7.95,4.743083,0.36,Sell,723641,5752945.95,174933920.6625,,-0.4677,1350,Consumer Durables,-22.76801385,3.82443877,58.71394866
BATL,Battalion Oil Corporation,10.68,9.98970134,0.97,Sell,151196,1614773.28,174562640.54495913,3.54897979,3.1837,58,Energy Minerals,130.26152894,5.50546535,-223.31077069
HBB,Hamilton Beach Brands Holding Company,12.57,1.4527845,0.18,Sell,346903,4360570.71,174487644.5282868,5.71936381,2.2067,700,Consumer Durables,116.06079222,0.91328293,-11.35196805
TCRT,"Alaunos Therapeutics, Inc.",0.725,11.69311354,0.0759,Sell,19088152,13838910.2,174297805.41570282,,-0.1878,41,Health Technology,5.81635453,-16388.19095477,37.84507623
SCMA,Seaport Calibre Materials Acquisition Corp.,10.7,4.5943304,0.47,Strong Buy,582107,6228544.9,173874998.99671826,28.05323194,0.3682,,Finance,-345676.66666667,,-5643.6
SMSI,"Smith Micro Software, Inc.",3.09,47.14285714,0.99,Sell,4466287,13800826.83,173772582.18387094,,-0.4603,373,Technology Services,-308.24117558,-23.52880764,-849.07161804
IVAC,"Intevac, Inc.",6.83,5.56414219,0.36,Buy,2456578,16778427.74,173759686.87572256,,-0.9978,151,Electronic Technology,-128.34132968,-4.29342747,484.67973856
TDUP,ThredUp Inc.,1.72,31.29770992,0.41,Neutral,12122802,20851219.44,173385818.74285713,,-0.9133,2894,Retail Trade,-46.61576142,-20.20834657,-128.14249855
FNGR,"FingerMotion, Inc.",3.74,33.09608541,0.93,Sell,2965372,11090491.28,173224218.1832061,,-0.1636,68,Technology Services,-36.51754509,-25.5548216,-16.56367803
REAL,"The RealReal, Inc.",1.76,40.8,0.51,Sell,69274279,121922731.04,172595773.8057143,,-2.2266,3355,Retail Trade,-17.29834856,-37.26875807,70.36657028
OPBK,OP Bancorp,11.32,1.43369176,0.16,Neutral,425113,4812279.16,172062183.87826088,5.39247866,2.1604,,Finance,,,
VOC,VOC Energy Trust,10.08,-2.79652845,-0.29,Buy,6635495,66885789.6,171360007.66539925,9.47747748,1.11,,Miscellaneous,,,
