Ticker,Description,Price,Market Capitalization,Price to Earnings Ratio (TTM),Price to Revenue Ratio (TTM),Basic EPS (TTM),EPS Diluted (FY),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),Total Shares Outstanding
RLYB,Rallybio Corporation,6.9,255538970.32670456,,,-2.0363,-1.4632,,313528000,37034600
WEYS,"Weyco Group, Inc.",26.51,255084162.7616366,8.66989944,0.72267609,3.093,2.1206,7.20572119,232801000,9622190
VLDR,"Velodyne Lidar, Inc.",1.07,254961589.44247797,,5.37722598,-0.855,-1.0941,,-97440.2,238282000
RENT,"Rent the Runway, Inc.",3.93,254285485.1277108,,0.93919308,-2.382,-3.3599,,264216999.99999997,64703684.99999999
GRPN,"Groupon, Inc.",8.35,254152130.95238093,,0.41544051,-5.0664,3.6794,,321171000,30437400
TBSA,TB SA Acquisition Corp,10.15,253750011.00542143,90.49955397,,0.1121,0.2535,,247971000,25000000
OPA,Magnum Opus Acquisition Limited,10.15,253750009.00887576,26.37877211,,0.3844,-0.0277,,248417000,25000000
BCML,BayCom Corp,19.54,253730615.83643892,9.37181664,2.13083802,2.0615,2.0563,,308348000,12985200
SEDA,SDCL EDGE Acquisition Corporation,10.14,253439755.99999997,22.36929186,,0.4533,0.2351,,246460000,24994057
ORIA,Orion Biotech Opportunities Corp.,10.13,253250002.99999997,38.53176113,,0.2629,-0.029,,246034000,25000000
FICV,Frontier Investment Corp,10.1,252500009.99999997,47.731569,,0.2116,0.1612,,245237000,25000000
BGSX,Build Acquisition Corp.,10.1,252499991.00890207,41.48543291,,0.2437,-0.0342,,245629000,25000000
MKFG,Markforged Holding Corporation,1.3,252377948.64285713,,2.71286644,-0.0591,0.0338,,242045000,194137000
CNTY,"Century Casinos, Inc.",8.45,252351180.34580493,17.38958991,0.63809858,0.5364,0.657,7.11944361,679678000,29864000
OB,Outbrain Inc.,4.8,252267665.80645156,12.68217847,0.26758914,0.3911,0.1939,9.72627052,178720000,52555800
OPFI,OppFi Inc.,2.28,251222868.31441048,2.51593056,,1.1274,1.932,,,110185496
UTI,Universal Technical Institute Inc,7.43,250946907.6794702,20.34492051,0.61802312,0.3784,0.3806,7.08216029,363844000,33774800
CVGI,"Commercial Vehicle Group, Inc.",7.49,249971121.18533337,19.46030099,0.25310597,0.3938,0.7238,8.00177361,321306000,33374000.00000001
GLSI,"Greenwich LifeSciences, Inc.",19.44,249768339.56153053,,,-0.5702,-0.3531,,101055000,12848200
LSAK,"Lesaka Technologies, Inc.",4.21,249564484.02745995,,0.83793564,-0.6844,-0.7518,,400481000,59279000
LOCC,Live Oak Crestview Climate Acquisition Corp.,9.98,249499994.00600597,,,-0.0924,-0.0393,,241897000,25000000
ARQQ,Arqit Quantum Inc.,2.03,249030738.34905657,3.97226907,38.46070133,0.5411,0.5337,,,122675000
WLDN,"Willdan Group, Inc.",18.73,249013875.1112869,,0.62069493,-0.692,-0.6756,51.4271964,314729000,13294900
ZOM,Zomedica Corp.,0.2541,249005232.9041893,,14.98951593,-0.0179,-0.0192,,89110000,979950000
ARVL,Arrival,0.39,248928494.05672008,,,,-1.9834,,,638278000
AXTI,AXT Inc,5.71,248689823.0702055,14.45902451,1.65081635,0.411,0.337,13.27313101,360571000,43553400
FCUV,Focus Universal Inc.,5.71,248550110.91707316,,584.90244054,-0.106,-0.0772,,401824000,43528900
CGNT,Cognyte Software Ltd.,3.66,248369021.109375,,0.71869496,-1.4713,-0.2237,,201071000,67860400
SSBK,"Southern States Bancshares, Inc.",28.51,248234277.3917164,9.42566003,2.77887472,3.0947,3.02,,360633000,8706920
DC,Dakota Gold Corp.,3.39,248074280.6887608,,,,-0.3545,,191626000,73178251
SMLR,"Semler Scientific, Inc.",36.24,247880624.4203719,23.65803902,5.41308864,1.8716,2.1161,13.17052292,252881000,6839970
NECB,"NorthEast Community Bancorp, Inc.",15.36,247602039.9730276,11.07791141,3.64157613,1.3387,0.7509,,202198000,16119900
IVVD,"Invivyd, Inc.",2.27,247390047.99999997,,,-2.5701,-2.0472,,-77806300,108982000
FENC,Fennec Pharmaceuticals Inc.,9.42,247375264.7206226,,,-0.75706802,-0.66109972,,205323899.6,26260600
NHIC,NewHold Investment Corp. II,10.15,247279363,,,-0.0229,-0.017,,238964000,24362500
NVAC,NorthView Acquisition Corporation,10.225,247125482.75684932,35.3633218,,0.289,0.0124,,239865000,24168750
PDLB,"Ponce Financial Group, Inc.",9.96,246295471.83081576,,,,,,685689000,24728500
THRN,"Thorne Healthtech, Inc.",4.6,246042555.5704698,39.14185639,1.07644553,0.1218,0.1036,19.10258116,260701000.00000003,52812379
BYNO,byNordic Acquisition Corporation,10.27,245863796.00194645,,,-0.0076,-0.0032,,239570000,23940000
BSVN,Bank7 Corp.,26.97,245851477.55327097,8.30616364,3.02323333,3.2557,3.22,,,9115740
PKBK,"Parke Bancorp, Inc.",20.6,245605049.00000003,5.99569242,2.61567089,3.5068,3.44,,196245000,11922600
BOCN,Blue Ocean Acquisition Corp,10.33,245014684.49709305,19.72100134,,0.5233,0.0735,,237169000,23718750
LCTX,"Lineage Cell Therapeutics, Inc.",1.44,244765916.22857144,,17.2898167,-0.2884,-0.2615,,126363000,169976000
CAAS,"China Automotive Systems, Inc.",8.09,244284221.44875345,10.19342087,0.40998975,0.7083,0.3581,7.42833867,118316000,30195800
TCBX,"Third Coast Bancshares, Inc.",18.02,243841885.11045733,14.99679127,1.59959097,1.3832,1.25,,53235200,13531736
OUST,"Ouster, Inc.",1.32,243629428.08695656,,5.96711414,-0.7188,-0.7018,,77880500,184568000
III,"Information Services Group, Inc.",5.07,243358675.95,13.89631213,0.9201893,0.3936,0.3,8.60739955,290613000,47999700
XOMA,XOMA Corporation,21.24,243215480.97841725,62.82012654,5.89526862,0.4101,0.6535,8.28234266,126422000,11450800
USCB,"USCB Financial Holdings, Inc.",12.15,243009159.2307692,,,,,,,20000800
PFMT,Performant Financial Corporation,3.27,242890680,,2.17043131,-0.1249,-0.1702,146.81073051,133203000,74278500
MYFW,"First Western Financial, Inc.",25.58,242805521.20226416,11.86213071,1.99823637,2.2932,,,467229000,9492010
CSLM,"Consilium Acquisition Corp I, Ltd.",10.23,242642806,469.26605505,,0.0218,-0.0021,,42114500,23718750
INBK,First Internet Bancorp,26.22,242276778.03044492,6.94421857,1.34620775,3.7154,3.7,,928895000,9240150
NKSH,"National Bankshares, Inc.",40.7,242078510.97298652,11.00983119,4.24288984,3.6313,3.2822,,192221000,5947880
VOXX,VOXX International Corporation,10.24,241881279.9371934,,0.44692583,-0.2678,-0.9195,94.47941562,279031000,23621254
PBAX,Phoenix Biotech Acquisition Corp.,10.52,241762763.00000003,,,-0.0313,-0.0137,,231373000,22981250
NKTX,"Nkarta, Inc.",4.95,241627896.51785713,,,-2.6769,-2.6197,,331086000,48813700
HMPT,Home Point Capital Inc.,1.74,240813738,,0.51828725,-0.777,1.1877,38.37580081,1876640000,138399000
NAUT,"Nautilus Biotechnology, Inc.",1.93,240716406.40201005,,,-0.4918,-0.5957,,35457800,124724000
APPH,"AppHarvest, Inc.",2.23,240626336.43560603,,21.42695334,-1.6861,-1.7389,,338691000,107904000
CHMG,Chemung Financial Corp,51.4,240453470.00000003,8.37938736,2.3381508,6.1341,6.1332,,291945000,4678080
PDSB,PDS Biotechnology Corporation,8.42,240043158.37854892,,,-1.0115,-0.661,,13255100,28508700
FVCB,"FVCBankcorp, Inc.",17.15,239959881.0860656,10.48946754,4.09999344,1.7227,1.35,,629794000,13991800
BGRY,"Berkshire Grey, Inc.",1,239046393.26923075,,3.20606654,-0.4982,-0.6635,,330205000,239046000
GHL,"Greenhill & Co., Inc.",13.43,238858088.88165677,68.87417219,1.02093768,0.6792,1.7266,15.83109561,435900000,17785400
STKS,"The ONE Group Hospitality, Inc.",7.4,238764728.57523304,18.03987509,0.81548066,0.4404,0.9276,9.49650963,346328000,32265500.00000001
ANTX,"AN2 Therapeutics, Inc.",12.3,238652693.34128875,,,,-1.4972,,232909000,19402658
PANA,Panacea Acquisition Corp. II,10.11,238039939.99505192,,,-0.0043,-0.0313,,231229000,23545000
ZIMV,ZimVie Inc.,9.12,237925045.1749175,,0.25118139,-3.6117,-3.6513,19.85966299,715311000,26088272
CFFS,CF Acquisition Corp. VII,10.225,237859079,,,-0.0153,-0.0035,,237382000,23262500
ODC,Oil-Dri Corporation Of America,35.79,237730818.18204916,27.09958697,0.62037088,1.3294,0.8636,8.91575045,221848000,6642381.25
SWKH,SWK Holdings Corporation,18.53,237561059.64191684,14.42351511,5.23209249,1.3236,2.0203,7.41243815,198568000,12820300
VATE,INNOVATE Corp.,3.03,237418525.25688073,,0.15636677,-0.5037,-0.9053,19.12389483,897736000,78356000
DIBS,"1stdibs.com, Inc.",6.09,237088394.65919995,,2.3970606,-0.6211,-0.7376,,108871000,38930800
OPAD,Offerpad Solutions Inc.,0.9563,236391392.86766127,,0.04318754,-0.0524,0.0451,,81618100,247194236
AGS,"PlayAGS, Inc.",6.25,235994808.07877815,,0.77757568,-0.5322,-0.6152,7.31685631,734152000,37759200
ALTO,"Alto Ingredients, Inc.",3.14,235987928.86419752,9.13963329,0.16985691,0.361,0.6123,12.53723948,292083000,72321396
BTMD,Biote Corp.,4.08,235981555.67307687,14.95327103,0.26260815,13.579,-0.871,,2270530,9272800
BRBS,"Blue Ridge Bankshares, Inc.",12.43,235502118.7441485,6.76938207,1.5456843,1.832,2.9398,,338843000,18946300
RCEL,"Avita Medical, Inc.",9.39,235040166.2600217,,6.54421786,-1.0434,,,48519900,24842900
PLBC,Plumas Bancorp,40.15,234886168.43456787,9.05392113,3.38381798,4.5272,4.47,,46071800,5850220
FGBI,"First Guaranty Bancshares, Inc.",21.845,234108401.50253105,7.89865872,1.67079909,2.7511,2.418,,302514000,10716800
URGN,UroGen Pharma Ltd.,10.12,233671197.2235294,,3.41395216,-4.8316,-4.959,,167625000,23090000
DNMR,"Danimer Scientific, Inc.",2.3,233193949.91836733,,4.45755327,-1.6248,-0.6458,,512482999.99999994,101389000
PBPB,Potbelly Corporation,8.085,232947122.6923077,,0.54396361,-0.0318,-0.8605,11.69455849,321377000,28812300
ALOR,ALSP Orchid Acquisition Corporation I,10.3399,232415105.25578487,,,-0.018,-0.0064,,216487000,21562500
HOFT,Hooker Furnishings Corporation,20.5,232302657.2612086,25.71106378,0.40315407,0.8044,0.97,13.05805556,241605000,11331800
VIA,"Via Renewables, Inc.",6.47,231999743.2788162,,0.23012011,-0.2201,-0.1725,5.02804183,275431000,15857800
CMCL,Caledonia Mining Corporation Plc,13.41,231769204.4852161,5.50500835,1.27219741,2.396,1.4847,3.96681534,142852000,17283300
VMCA,Valuence Merger Corp. I,10.44,231107135.97696736,,,-0.0042,-0.0004,,279751000,27512453
TMC,TMC the metals company Inc.,0.8698,230960298.18448257,,,-0.3521,-0.6895,,184856000,265533000.00000003
CVLY,"Codorus Valley Bancorp, Inc",24.15,230743721.38081396,11.46721272,2.3181415,2.1054,2.1017,,164902000,9554610
ATXS,"Astria Therapeutics, Inc.",13.49,230023788.6276518,,,-3.6435,-24.5764,,104977000,17051400
DOMA,"Doma Holdings, Inc.",0.7,229947160.45197743,,0.45088766,-0.7276,-0.6382,,324077000,328496000
HFFG,HF Foods Group Inc.,4.28,229863355.9036145,,,,,,,53706400
SWSS,Springwater Special Situations Corp.,10.21,229539590.79784632,,,-0.014,-0.0251,,224223000,22481839
QUAD,"Quad Graphics, Inc",4.35,228940606.7905405,,0.07190058,-0.0555,0.7132,4.87029245,969396000,52630000
CIX,CompX International Inc.,18.58,228666995.39606124,11.74354362,1.40020265,1.557,1.3349,6.1915491,146589000,12307200
SPRY,"ARS Pharmaceuticals, Inc.",6.34,228609869.78164557,,,-2.4278,-2.5619,,-79191000,36058300
AMCI,AMCI Acquisition Corp. II,10.15,228375009.04455453,297.93510324,,0.0339,0.0025,,183555000,18750000
XXII,"22nd Century Group, Inc",1.06,228219704.59459457,,4.58557771,-0.266,-0.2103,,159697000,215302000
RGCO,RGC Resources Inc.,23.2,228107270,,2.70549574,-3.5613,-3.4784,15.01975002,338801000,9832210
TPBA,TPB Acquisition Corporation I,10.11,227933726.7356435,41.56378601,,0.243,0.2964,,224775000,22545373
CDLX,"Cardlytics, Inc. Common Stock",6.86,227517719.00699303,,0.7771404,-2.9397,-3.9924,,411063000,33165800
IMMR,Immersion Corporation,7.04,227454615.0470914,19.93373827,6.22846122,0.3669,0.393,3.99575614,52185200,32308900
VERA,"Vera Therapeutics, Inc.",8.21,227069221.95766592,,,-2.9523,-1.5326,,477685000,27657600
AXAC,AXIOS Sustainable Growth Acquisition Corporation,10.35,226897875,,,-0.07,-0.0004,,221537000,21922500
BWFG,"Bankwell Financial Group, Inc.",29.38,226529518.23006448,6.13268406,1.83668195,4.866,4.79,,36616500,7710330
OXUS,Oxus Acquisition Corp.,10.35,226276875,,,-0.0662,-0.0186,,220838000,21862500
PRAX,"Praxis Precision Medicines, Inc.",4.8,226169194.28571427,,,-5.0963,-3.9351,,-16099200,47118600
TCFC,The Community Financial Corporation,40,225853987.45294857,8.24420216,2.73517372,4.8422,4.465,,213449000,5646350
SZZL,Sizzle Acquisition Corp.,10.36,225543401.99999997,,,-0.0334,-0.0159,,218844000,21770600
LMNR,Limoneira Co,12.75,225475007.00078005,,1.21807535,-0.0493,-0.0449,45.49866629,343844000,17684300
CBAN,"Colony Bankcorp, Inc.",12.76,225100721.65678623,11.22591944,1.78591558,1.142,1.1368,,406505000,17641100
GOSS,"Gossamer Bio, Inc.",2.38,224854805.54732504,,,-2.8935,-3.1266,,1017030000,94476800
FNVT,Finnovate Acquisition Corp.,10.35,224724373.99903283,,,-0.0115,-0.0297,,218972000,21712500
APCA,AP Acquisition Corp,10.42,224681252,2977.14285714,,0.0035,-0.0025,,218494000,21562500
TWCB,Bilander Acquisition Corp.,9.98,224238572,103.09917355,,0.0968,-0.114,,217852000,22468797
BLZE,"Backblaze, Inc.",6.87,224154663.03287673,,2.88608178,-1.4976,-0.7143,,125813000,32436389
ARAY,Accuray Incorporated,2.39,224131245.266129,,0.55363739,-0.1047,-0.0581,40.04865641,318642000,93778800
OPRT,Oportun Financial Corporation,6.74,223718820.88271603,,0.24177926,-1.5746,1.5636,,2757510000,33192700.00000001
APN,Apeiron Capital Investment Corp.,10.37,223603126.99040303,31.92473782,,0.3242,0.0226,,214642000,21562500
GBBK,Global Blockchain Acquisition Corp.,10.14,223206750,,,,-0.0004,,216436000,22012500
APXI,APx Acquisition Corp. I,10.35,223171883,17.77739608,,0.5822,0.0768,,217684000,21562500
AVAH,Aveanna Healthcare Holdings Inc.,1.2,223101870.23622045,,0.13505949,-2.9778,-0.6336,12.68325047,1704390000,185918000
CLPT,ClearPoint Neuro Inc.,9.08,222955363.93541875,,12.34913133,-0.6765,-0.695,,225286000,24554600
ORIC,"Oric Pharmaceuticals, Inc.",5.63,222816579.45187604,,,-2.3067,-2.0739,,-64380900,39576700
APEI,"American Public Education, Inc.",11.79,222737578.79358545,,0.3786085,-5.2467,0.9724,5.17955725,260218000.00000003,18892100
BRIV,B. Riley Principal 250 Merger Corp.,10.05,222733128.00298807,52.78654048,,0.1902,0.0075,,214748000,22162500
MNTN,Everest Consolidator Acquisition Corporation,10.32,222524992.99999997,,,-0.0453,-0.0198,,216231000,21562500
GNUS,"Genius Brands International, Inc.",0.6967,222344311.67841148,,4.63613102,-0.2032,-0.4245,,190946000,319139000
CENQ,CENAQ Energy Corp.,10.22,222308002.08316833,,,-0.1515,-0.0218,,219597000,21752250
RCKY,"Rocky Brands, Inc.",30.26,221697206.97990116,8.46913718,0.34526542,3.6265,2.7749,7.6868307,432303000,7326410
ITAQ,"Industrial Tech Acquisitions II, Inc.",10.26,221231246.5085075,55.00267523,,0.1869,-0.0002,,214978000,21562500
TELA,"TELA Bio, Inc.",11.53,220904940.77334464,,5.17201965,-2.8557,-2.2991,,128661000,19159100
KSI,Kadem Sustainable Impact Corporation,10.09,220718747.99801588,83.86023295,,0.1202,0.1643,,215473000,21875000
CELC,Celcuity Inc.,10.16,220139253.6560999,,,-2.3812,-2.2122,,107816000,21667200
EHTH,"eHealth, Inc.",8.01,219652782.38265303,,0.47374459,-6.2868,-4.5906,,300306000,27422300
ARBE,Arbe Robotics Ltd.,3.48,219475566.4615385,,47.05884785,-1.1844,-2.6373,,318440000,63067700
FRGI,"Fiesta Restaurant Group, Inc.",8.43,219095852.19460723,,0.56195543,-0.6381,-0.5898,55.29590798,279126000,25990000
EAR,"Eargo, Inc.",10.56,218876352.62686563,,0.61402629,-80.92,-81.1086,,85132200,20726900
TTSH,"Tile Shop Holdings, Inc.",4.93,218706633.98790324,15.79114932,0.63299154,0.3166,0.2892,4.92044879,322768000,44362400
DLTH,Duluth Holdings Inc.,6.54,218583191.0582959,17.97420742,0.32152695,0.3746,0.9041,8.46876878,482518000,33422500
BPRN,"Princeton Bancorp, Inc.",33.67,218416087.5,8.59225163,2.81389742,3.9806,3.3,,186201000,6486950
TCOA,Trajectory Alpha Acquisition Corp.,10.12,218212498,,,-0.02,-0.0098,,212963000,21562500
ABOS,"Acumen Pharmaceuticals, Inc.",5.33,218131762.93761468,,,-0.9469,-2.4857,,206183000,40925300
NGC,Northern Genesis Acquisition Corp. III,10.11,217933686.99900892,37.96087284,,0.2658,0.1096,,211640000,21556200
ATLO,Ames National Corporation,24.2,217610421.33828995,11.3385163,3.05587259,2.1352,2.14,,271282000,8992170
CWCO,Consolidated Water Co. Ltd.,14.23,217606698.61874995,39.7460668,2.70259825,0.3654,0.0565,13.36407305,196744000,15292100
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",9.58,217585271.49128205,10.40443923,0.2043622,0.9429,0.9364,9.77097774,627765000,22712400
EVBN,"Evans Bancorp, Inc.",39.43,217415056.01143003,9.81599681,2.24322899,4.0444,4.3703,,276822000,5513950
LCFY,Locafy Limited,10.5634,216853957.6102,,67.8017975,-0.1791,-0.1798,,,20528803
TBNK,Territorial Bancorp Inc.,23.78,216723028.63697475,13.18705674,3.1507044,1.8127,1.8,,338419000,9113670
AACI,Armada Acquisition Corp. I,10.45,216414275,,,-0.1749,-0.1749,,205512000,20709500
CLBR,Colombier Acquisition Corp.,10.03,216271876.49776003,44.59759893,,0.2249,0.1731,,210076000,21562500
SDC,"SmileDirectClub, Inc.",0.5525,215811174.85370052,,0.1378968,-0.7803,-0.8656,,357243000,121785000
GFOR,Graf Acquisition Corp. IV,10.06,215805873.76119405,34.59552496,,0.2905,-0.0462,,208428000,21451900
TNYA,"Tenaya Therapeutics, Inc.",3.37,215639548.1754386,,,-2.8156,-1.7612,,-13451900,63988000
PEPL,PepperLime Health Acquisition Corporation,10.14,215474997.9960474,,,-0.0123,-0.0218,,211205000,21250000
RNER,Mount Rainier Acquisition Corp.,9.705,215050176.44548285,,,-0.0301,-0.0106,,223760000,22158700
BKSY,BlackSky Technology Inc.,1.77,214815618.08152172,,3.79977848,-0.459,-3.39,,160094000,121365000
CDZI,"Cadiz, Inc.",3.84,214363425.799511,,194.51626404,-0.6134,-0.8379,,157051000,55823800
CONN,"Conn's, Inc.",8.94,214069152.72297296,,0.15057509,-0.4361,3.6066,10.05309636,1114670000,23945100
BSAQ,Black Spade Acquisition Co,10.12,213784985.9792182,83.44343518,,0.1211,-0.1694,,207479000,21125000
WNEB,"Western New England Bancorp, Inc.",9.64,213776836.99999997,8.15842925,2.09731821,1.1849,1.18,,237627000,22176000
ATCX,"Atlas Technical Consultants, Inc.",5.47,213752641.2046263,,0.35191306,-0.3241,-0.8053,10.00359407,734672000,37721100
MNSB,"MainStreet Bancshares, Inc.",28.7,213390036.3482173,8.85544385,2.42173351,3.2624,3.2564,,354927000,7435190
COFS,"ChoiceOne Financial Services, Inc.",28.38,213249478.0833922,8.9955499,2.36113906,3.1505,3.15,,259286000,7514080
NGL,NGL ENERGY PARTNERS LP,1.63,213034427.32317072,,0.02326775,-1.0217,-2.223,5.5560655,4577060000,130696000
ASUR,Asure Software Inc,10.54,212492951.66399997,,2.30681468,-0.881,0.1637,41.68828536,147793000,20160600
PCYO,Pure Cycle Corporation,8.84,212041929.01408443,26.96465089,11.07723842,0.3447,0.3982,20.79281401,227695000,23986600
ESSA,"ESSA Bancorp, Inc.",20.35,211681736.01819977,9.75340626,2.62005487,2.0866,2.0553,,485779000,10402100
WILC,"G. Willi-Food International, Ltd.",15.25,211472001.12135175,23.6177623,1.53347054,0.6891,1.0069,9.04750483,110773000,13867000
CALB,California BanCorp,25.32,210880494.8544747,10.23863591,2.4262489,2.5395,2.51,,238734000,8328610
ATAK,Aurora Technology Acquisition Corp.,10.25,210155757.99999997,,,,-0.0004,,256039000,20806000
BYRN,"Byrna Technologies, Inc.",9.425,209579972.293578,,4.94166261,-0.4713,-0.2206,,172305000,22236600
LRMR,"Larimar Therapeutics, Inc.",4.83,208990236,,,-1.8326,-2.9501,,-48003700,43269200
CFFI,C&F Financial Corporation,60.08,208970029.86340272,7.22444704,1.57243345,8.3053,8.2906,,294614000,3478200
BGFV,Big 5 Sporting Goods Corporation,9.4,208532695.8486708,4.91333836,0.20811075,2.0437,4.5481,3.37296747,505018000,22184300
EPM,"Evolution Petroleum Corporation, Inc.",6.18,208367733.421875,5.69496352,1.64228487,1.1333,0.9594,3.43168622,233441000,33716500
MTRX,Matrix Service Company,7.68,207569839.15789473,,0.28653068,-1.9748,-2.3903,,136460000,27027300
CATO,Cato Corporation (The),9.92,207251886.5454546,,0.26669479,-0.1469,1.6533,32.93784057,229283000,20892352
AIP,"Arteris, Inc.",6.17,206233450.0455975,,4.12648045,-0.8725,-0.7416,,150190000,33320891.00000001
OVLY,Oak Valley Bancorp (CA),24.96,206139487.97419357,8.89877642,3.04400025,2.8025,2.79,,,8258790
SPRU,Spruce Power Holding Corporation,1.43,206092537.88275865,,8.57467515,-0.4654,0.1939,,418373000,144121000
LCNB,LCNB Corporation,18.265,205800145.86071432,9.3954881,2.52198412,1.9371,1.9392,,278457000,11267500
CSTE,Caesarstone Ltd.,5.96,205476946.18543047,14.8695224,0.29657383,0.4071,0.5486,5.51270862,421110000,34476000
CANG,Cango Inc.,1.45,205332444,,0.51681279,-0.4701,-0.0091,,-29007000,102248797.5
DCFC,Tritium DCFC Limited,1.32,205245294.8201439,,,,-1.0059,,,155489000
CISO,Cerberus Cyber Sentinel Corporation,1.39,203292425.32075468,,6.00159456,-0.4351,-0.3292,,429466000,146254000
JAQC,Jupiter Acquisition Corporation,9.98,202569539.02,68.02721088,,0.147,0.0502,,196064000,20297549
ISTR,Investar Holding Corporation,20.47,202466299.18450704,6.10087933,1.73356291,3.5332,3.5,,625683000,9890880
KMDA,Kamada Ltd.,4.51,202167342.74709675,,1.82932805,-0.20754655,-0.05178084,19.16601414,189585468.89999995,44826500
INFU,"InfuSystems Holdings, Inc.",9.76,201606219.25076765,787.90322581,1.9478152,0.0143,0.0644,14.86398061,188030000,20656400
