Ticker,Description,Price,Market Capitalization,Price to Earnings Ratio (TTM),Price to Revenue Ratio (TTM),Basic EPS (TTM),EPS Diluted (FY),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),Total Shares Outstanding
IRON,"Disc Medicine, Inc.",21.456,363105995.529561,,,-10.0469,-17.806,,-30783000,4332830
SPT,"Sprout Social, Inc",63.72,3495858247.083346,,15.12452614,-0.8855,-0.5338,,3170570000,54862782
PROK,ProKidney Corp.,9.83,2287935322.7252965,,,-0.4546,-0.0729,,1667190000,232750260
LOOP,"Loop Industries, Inc.",2.5,118673056.77290837,,742.21096962,-0.865,-0.9919,,110430000,47469200
LCTX,"Lineage Cell Therapeutics, Inc.",1.44,244765916.22857144,,17.2898167,-0.2884,-0.2615,,126363000,169976000
LFMD,"LifeMD, Inc.",1.97,61955977.03608247,,0.5071816,-1.7855,-2.2871,,60165900,31449700
INPX,Inpixon,1.07,3465615.62068966,,0.00177897,-814.9485,-53.7008,,-1515370,3238890
SPRB,"Spruce Biosciences, Inc.",2.8,65968699.52218429,,,-1.8815,-1.8103,,-52223500,23560200
ATER,"Aterian, Inc.",1.455,117666754.02573527,,0.3829546,-2.9449,-6.6713,,77750300,80870600
VUZI,Vuzix Corporation,4.945,315192552.8292221,,27.43258977,-0.738,-0.6606,,279597000,63739700
CDAK,"Codiak BioSciences, Inc.",0.6872,25309317.01753878,,0.51699876,-0.6805,-1.7049,,29189900,36829600
JAMF,Jamf Holding Corp.,19.735,2395578986.6738906,,5.18569749,-1.1987,-0.6357,,2820080000,121387000
MDVL,"MedAvail Holdings, Inc.",0.4251,34027422.84125655,,0.97907125,-1.0963,-1.3417,,46460700,80045700
RZLT,"Rezolute, Inc.",2.4,88386161.74369843,,,-1.9485,-2.3159,,-15714300,36827600
EVEX,"Eve Holding, Inc.",7.28,1959004542.496164,,,-0.4962,0.5051,,2265360000,269094000
HEPA,"Hepion Pharmaceuticals, Inc.",0.7999,60976067.40431106,,,-0.5918,-0.4655,,-18832300,76229600
IMRA,IMARA Inc.,4.5,118292691.56479219,,,-1.7125,-2.3721,,3630960,26287300
LIFW,"MSP Recovery, Inc.",1.155,3722687463.853449,,5.8845472,-0.0669,0.1091,,5567570000,74385900
BDSX,"Biodesix, Inc.",2.3,177487591.39999995,,2.82229479,-1.7344,-1.5772,,59599000,77168500
KAL,Kalera Public Limited Company,5.84,5365664.83082077,,0.47727762,-400.645,-2.059,,135492000,91877828
MYGN,"Myriad Genetics, Inc.",19.52,1581780104.6872852,,2.48542334,-0.9614,-0.3487,,1483860000,81033800
SNSE,"Sensei Biotherapeutics, Inc.",1.49,45773233.18543047,,,-1.4906,-1.3278,,-60543600,30720300
GKOS,Glaukos Corporation,47.985,2289041818.6826606,,8.02940434,-1.8926,-1.0683,,2555860000,47703300
IBIO,"iBio, Inc.",0.7197,7581082.85052034,,3.01206068,-6.7945,-5.778,,46842800,10533700
AVTE,"Aerovate Therapeutics, Inc.",23.18,570345547.3344581,,,-1.8307,-0.9416,,264060999.99999997,24605100
CRGE,"Charge Enterprises, Inc.",1.265,261405823.22932327,,0.47405062,-0.4417,-0.3778,,409750000,206645000
LIFE,"aTyr Pharma, Inc.",2.29,66431482.51898734,,,-1.6495,-1.7697,,17088100,29009400
BL,"BlackLine, Inc.",70.625,4221741692.7540774,,8.5929404,-1.3134,-1.9736,,3954560000,59776900
CGTX,"Cognition Therapeutics, Inc.",1.9891,57662957.33722772,,,-1.0528,-0.7309,,-2147350,23969497
NBRV,Nabriva Therapeutics plc,1.5107,4628704.17558372,,0.11498641,-4.8198,-1.1407,,-2951880,3063950
AXNX,"Axonics, Inc.",61,3021328252.8178034,,12.23906654,-1.657,-1.8589,,2984820000,49530000
AVTX,"Avalo Therapeutics, Inc.",3.87,36432580.545,,2.16729182,-69.0113,-119.4365,,33849300,9414100
ELYM,"Eliem Therapeutics, Inc",3.81,101222868.46031746,,,-1.8216,-1.9831,,-36982600,26567700
REKR,"Rekor Systems, Inc.",1.625,88314768.75,,5.01502864,-1.6749,-0.6543,,63765100,54347600
INFI,"Infinity Pharmaceuticals, Inc.",0.619899,55385235.50270155,,22.87522214,-0.5245,-0.5288,,108923000,89345600
INSP,"Inspire Medical Systems, Inc.",250.87,7248233859.883431,,20.51947045,-1.816,-1.5421,,4588090000,28892400
GNLN,"Greenlane Holdings, Inc.",0.4425,6993054.34482759,,0.01670848,-18.7412,-15.8482,,22872600,15803500
THRX,"Theseus Pharmaceuticals, Inc.",11.9,460689803.36356133,,,-1.1835,-0.7056,,15483700,38713430
CFMS,"Conformis, Inc.",2.74,20595910.67158672,,0.3271029,-8.7205,-0.3618,,2899540,7516760
SIOX,Sio Gene Therapies Inc.,0.44,32549086.01129943,,,-0.6835,-0.9819,,-30331900,73975200
TWKS,"Thoughtworks Holding, Inc.",10.64,3349884514.257534,,2.68196856,-0.508,-0.2729,,3526330000,314733382
FVRR,Fiverr International Ltd.,35.93,1333815389.2573807,,4.15064035,-2.4288,-1.8081,,1129680000,37122600
SGTX,"Sigilon Therapeutics, Inc.",0.7,22719716.14662224,,1.74047065,-1.6878,-2.4266,,-31551100,32456700
TBLT,"ToughBuilt Industries, Inc.",2.1285,26237023.56,,0.47097217,-40.7933,-56.082,,44710800,12326500
CUE,"Cue Biopharma, Inc.",3.26,140318699.73255813,,13.02034464,-1.3803,-1.4116,,39334000,43042600
TNDM,"Tandem Diabetes Care, Inc.",40.195,2584489438.4853125,,3.2633375,-1.0579,0.2419,,2886980000,64298800
IMRX,Immuneering Corporation,4.4,116180814.47191012,,232.08509291,-1.822,-1.2741,,265623000,26404700
TBIO,"Telesis Bio, Inc.",1.815,53581989.21428572,,2.65115116,-1.7971,-0.0013,,20448500,29521800
DMRC,Digimarc Corporation,20.445,409635124.5147402,,13.99939443,-3.0292,-2.1113,,217932000,20036000
JSPR,"Jasper Therapeutics, Inc.",1.715,173614408.71551725,,,-0.9103,-2.6889,,-18242000,101233022
BRCC,BRC Inc.,6.3,1337799932.284264,,1.12079746,-1.7466,-0.0976,,472957000,54554600
CASA,"Casa Systems, Inc.",3.13,296164457.72499996,,0.98439425,-0.8777,0.0361,,377001000,94621200
ATXS,"Astria Therapeutics, Inc.",13.17,224567331.0768105,,,-3.6435,-24.5764,,104977000,17051400
ADN,"Advent Technologies Holdings, Inc.",1.85,95677781.0263158,,11.1766419,-0.6942,-0.448,,115634000,51717700
ONTF,"ON24, Inc.",9.155,439874820.07920253,,2.25172307,-1.1698,-0.5199,,87775800,48047500
CRWD,"CrowdStrike Holdings, Inc.",101.63,23821847996.18237,,11.98865621,-0.7662,-1.0337,,36012000000,234398000
HUBS,"HubSpot, Inc.",352.14,17105618362.52876,,10.57778741,-2.3746,-1.66,,12436100000,48576200
CYT,"Cyteir Therapeutics, Inc.",1.5002,53165456.697478,,,-1.3918,-1.1961,,-85158100,35438900
OBSV,ObsEva SA,0.2177,18395469.77798683,,,-0.9192,-0.7754,,13223700,84499200
RPHM,"Reneo Pharmaceuticals, Inc.",2.61,64022377.73507462,,,-2.001,-1.6262,,-32664400,24529600
CYCN,"Cyclerion Therapeutics, Inc.",0.6562,28540881.61167362,,18.84292955,-1.0965,-1.3194,,16994700,43494200
ATEX,Anterix Inc.,35,663587484,,472.84779422,-2.5636,-2.068,,611879000,18959600
FROG,JFrog Ltd.,25.95,2602515470.911468,,10.15021307,-0.9119,-0.6774,,1791460000,100290000
OCX,Oncocyte Corporation,0.3998,47433801.58776471,,6.22567,-0.6547,-0.7208,,62951300,118644000
VIRX,"Viracta Therapeutics, Inc.",1.974,75401548.41509435,,,-1.3388,-3.6009,,94634600,38197300
CLNN,Clene Inc.,1.62,119588414.3265306,,213.14640219,-0.3859,-0.1582,,188401000,73820000
HLVX,"HilleVax, Inc.",15.51,517185006.69920313,,,-5.7516,-3.392,,371706000,31563386
SILK,"Silk Road Medical, Inc.",53.94,2056330427.9836211,,15.29532923,-1.6273,-1.4382,,1566080000,38122500
MVIS,"MicroVision, Inc.",2.5399,421713060.40148294,,356.88518428,-0.3167,-0.2689,,529471000,166035000
CABA,"Cabaletta Bio, Inc.",11.46,333953673.3237775,,,-1.7763,-1.7985,,-67033000,29140800
ICPT,"Intercept Pharmaceuticals, Inc.",17.9,741366602.6793479,3.20736299,1.91017858,5.7368,-2.8666,,320151000,41417100
IKNA,"Ikena Oncology, Inc.",4.35,157720091.01562494,,5.34578547,-1.4338,-0.9483,,-39616400,36257500
AVXL,Anavex Life Sciences Corp.,9.86,768703525.405303,,,-0.6243,-0.6238,,650048000,77961800
LUCD,Lucid Diagnostics Inc.,1.31,51231801.359375,,82.47718513,-1.4762,-0.8041,,30770100,37016225
UBX,"Unity Biotechnology, Inc.",4.465,63368640.42968749,,8.98862649,-7.8791,-10.8795,,-8848220,14192300
IDYA,"IDEAYA Biosciences, Inc.",16.6,798684038.0450238,,13.91421155,-1.3666,-1.4116,,231035000,48113500
LZ,"LegalZoom.com, Inc.",8.365,1611511136.0691059,,2.73033108,-0.3775,-0.5486,,1470150000,192649000
NCNO,"nCino, Inc.",28.74,3191132208.541448,,8.47543878,-0.8065,-0.5112,,3465840000,111035000
GRTX,"Galera Therapeutics, Inc.",2.27,64695154.86915887,,,-2.3534,-3.1228,,140273000,28500100
ARBE,Arbe Robotics Ltd.,3.582,225908470.99575597,,47.05884785,-1.1844,-2.6373,,318440000,63067700
LUNG,Pulmonx Corporation,8.78,328452757.8673913,,6.58679831,-1.5618,-1.3469,,487633000,37409200
ALPN,"Alpine Immune Sciences, Inc.",7.58,348031403.34207076,,7.57157431,-1.7825,-1.9756,,-5933620,45914400
NCNA,NuCana plc,1.4799,72891358,,,-0.7713,-1.0816,,-1870820,51696000
ACET,"Adicet Bio, Inc.",8.57,367236028.3716518,,12.25029951,-1.4409,-2.0031,,331199000,42851300
YEXT,"Yext, Inc.",6.76,825384181.551263,,2.07851163,-0.6349,-0.7296,,615217000,122098000
LPTX,"Leap Therapeutics, Inc.",0.635,62878573.16216638,,193.47276332,-0.4974,-0.4729,,22116400,99021400
SIEN,"Sientra, Inc.",1.6801,16968323.61768293,,0.11695469,-10.9859,-10.5147,,100021000,10099600
TELL,Tellurian Inc.,2.05,1157363544.072165,,3.35976158,-0.2444,-0.2815,,1277630000,564568000
GLYC,"GlycoMimetics, Inc.",2.9512,154713555.58135694,,1910.93731355,-1.0307,-1.2327,,-21522400,52423900
AURA,"Aura Biosciences, Inc.",10.25,369355961.0228401,,,-1.8862,-1.5813,,439807000,29283285
HAPP,Happiness Development Group Limited,6.14,24283602.52373159,,2.58770122,-0.9732,-1.215,,,66854600.00000001
LABP,"Landos Biopharma, Inc.",0.4101,16508530.86197314,,,-1.3449,-0.9545,,-21825300,40254900
TYRA,"Tyra Biosciences, Inc.",8.89,375135146.06876457,,,-1.2556,-0.6345,,108585000,42136971
LYRA,"Lyra Therapeutics, Inc.",2.69,85614652.164794,,60.58311268,-2.7866,-3.3507,,75270100,31827000
TTOO,"T2 Biosystems, Inc.",1.565,11454398.99700599,,0.42159179,-16.5565,-15.498,,72965800,7319110
SRZN,"Surrozen, Inc.",0.7138,25070701.23527778,,,-1.4352,-1.5598,,-1643640,35122900
SONX,"Sonendo, Inc.",2.5801,128377172.46951672,,2.26577516,-2.1484,-1.8374,,-31449300,49756666
KLTR,"Kaltura, Inc.",2.095,279189872.1682465,,1.66553449,-0.5381,-0.951,,258059000.00000003,133264999.99999999
CRIS,"Curis, Inc.",0.7752,74728010.04438743,,7.0230762,-0.6401,-0.4962,,21434800,96398400
VTEX,VTEX,4.54,903085378.843267,,5.79235154,-0.0558925,-0.3168,,470026000,198917436
MUX,McEwen Mining Inc.,6.76,320610328.13333327,,2.9909444,-1.3449,-1.2467,,213565000,47427600
SOUN,"SoundHound AI, Inc.",1.87,75541642,,20.56653788,-0.3946,-0.0562,,661676000,40396600
SPIR,"Spire Global, Inc.",1.115,169558418.73245615,,2.18936959,-0.118,-0.3108,,176881000,140012000
STNE,StoneCo Ltd.,11.245,3511784918.389419,,4.81167895,-0.8469665,-0.8152,,3267040000,312297185
AGRX,"Agile Therapeutics, Inc.",0.2695,10945615.45285821,,1.18614983,-14.9419,-30.8608,,6984660,40614500
FORG,"ForgeRock, Inc.",19.81,1691622716.6328282,,8.34439359,-0.7396,-0.5779,,944432000,85230000
DDD,3D Systems Corporation,10.38,1361459081.726766,,2.47619547,-0.8114,2.6211,,912696000,131162000
NOTE,"FiscalNote Holdings, Inc.",3.58,469640444.90909094,,6.11720273,-1.8242,-2.3657,,731815000,131184921
MREO,Mereo BioPharma Group plc,0.9947,124985704,,,-0.2052,0.1499,,,124985703.8
CERS,Cerus Corporation,3.035,538472546.2852565,,3.50253245,-0.2184,,,622627000,177421000
MNTV,Momentive Global Inc.,7.56,1123889364.8181815,,2.44578886,-0.8567,-0.8382,,894983000,148663000
AKTS,"Akoustis Technologies, Inc.",3.62,253103320.09577468,,10.65137777,-1.1727,-1.0927,,153976000,69918000
TCRX,"TScan Therapeutics, Inc.",1.7199,32568781.61865922,,3.4897498,-2.5616,-2.0339,,-44680700,18936400
CGNT,Cognyte Software Ltd.,3.71,251762040.52343753,,0.71869496,-1.4713,-0.2237,,201071000,67860400
LAW,"CS Disco, Inc.",7.96,469940522.35354835,,3.33033679,-1.0492,-0.4206,,384346000,59037800
RPID,"Rapid Micro Biosystems, Inc.",1.5088,63360978.43135135,,3.50234475,-1.3983,-1.8818,,30653100,41994279
SLDP,"Solid Power, Inc.",3.2506,571502173.3570931,25.90361446,58.43825924,0.1331,0.0755,,560725000,175814000
CXM,"Sprinklr, Inc.",9.95,2597279490.2699995,,4.42265932,-0.3573,-0.4346,,1877820000,261032771.00000003
MORF,"Morphic Holding, Inc.",32.03,1234837254.820408,,16.51558668,-1.5031,-2.6689,,720263000,38552500
NLTX,"Neoleukin Therapeutics, Inc.",0.5801,24709127.90481747,,,-1.1564,-1.1027,,-59446300,42594600
PGEN,"Precigen, Inc.",1.535,319510261.23170733,,4.33739397,-0.3465,-0.466,,362701000,208150000
PEPG,PepGen Inc.,15.76,372439136.044665,,,-21.273,-1.2183,,18163500,23631924
ALKT,"Alkami Technology, Inc.",16.54,1513045989.739927,,7.81288093,-0.74,-0.5236,,1243590000,91478000
AKYA,"Akoya BioSciences, Inc.",10.905,413908622.0013624,,5.97850997,-1.8466,-1.1856,,429357000,37955900
CDNA,"CareDx, Inc.",14.67,785391954.8206806,,2.5651096,-1.4003,-0.5869,,659035000,53537300
BASE,"Couchbase, Inc.",14.63,660856383.3153334,,4.54577952,-1.4653,-1.3945,,405581000,45171300
RANI,"Rani Therapeutics Holdings, Inc.",5.5,271474339.8245614,,,-1.1919,-0.4226,,196038000,24720000
LAC,Lithium Americas Corp.,22.23,3001050053.458917,,,-0.66414166,-0.32106266,,3371875606,135000000
RVLP,RVL Pharmaceuticals plc,1.32,130882935.28057557,,3.01424958,-0.6223,-1.0242,,191697000,99153800
SRGA,"Surgalign Holdings, Inc.",2.05,15367613.23113207,,0.1716466,-12.134,-20.7153,,30778500,7496400
OPTN,"OptiNose, Inc.",1.75,192220817.97752807,,1.90315355,-0.9515,-1.4475,,374186000,109840000
XMTR,"Xometry, Inc.",32.8,1556035109.1666665,,4.67144287,-1.6094,-1.315,,2645120000,47440054
HOWL,"Werewolf Therapeutics, Inc.",4.165,128051456.07560977,,13.38368063,-2.146,-7.393,,8948640,30744600
DSGN,"Design Therapeutics, Inc.",7.82,437216759.7871826,,,-1.0254,-0.6409,,592288000,55910100
RXST,"RxSight, Inc.",14.01,388380064.32,,9.53556135,-2.4315,-1.7791,,264482000.00000003,27721600
AADI,"Aadi Bioscience, Inc.",12.66,308842189.35362995,,24.79370079,-2.9797,-12.4098,,125004000,24395100
DBTX,"Decibel Therapeutics, Inc.",3.217,80310802.27904192,,,-2.4029,-2.4907,,-10854900,24964500
SIBN,"SI-BONE, Inc.",16.6,572639360.7790699,,5.9279921,-1.9023,-1.7068,,535424000,34496300
DUOL,"Duolingo, Inc.",93.145,3741609997.563259,,10.91935453,-1.6197,-1.5712,,3214590000,40169718
RAMP,"LiveRamp Holdings, Inc.",26.09,1734368126.6082318,,3.07974174,-1.5074,-0.496,,776277000,66476400
NVCR,NovoCure Limited,90.81,9530517003.563366,,17.57019335,-0.7821,-0.5641,,7578080000,104950000
FUV,"Arcimoto, Inc.",2.0698,13729912.94531532,,1.00801656,-35.4206,-25.9176,,75661100,6633450
SES,SES AI Corporation,3.28,1147426733.5100863,,,-0.3461,-0.3345,,1157720000,349825251
SYBX,"Synlogic, Inc.",0.90999,64172435.74745744,,40.68524983,-0.9027,-1.0946,,-2803290,70519900
MOND,"Mondee Holdings, Inc.",10.69,879425227.1921228,,19.11353443,-1,0.1073,,668206000,82266200
COOK,"Traeger, Inc.",3.435,421187604.45689654,,0.60247843,-3.2333,-0.7556,,775702000,122616000
NEXI,"NexImmune, Inc.",0.422,11005105.9,,,-2.6348,-2.2462,,-31268300,26078500
TRVN,"Trevena, Inc.",1.6597,12802862.71198831,,,-9.0955,-7.898,,5841130,7713960
SVVC,"Firsthand Technology Value Fund, Inc.",1.07,7375510,,,-8.7528,-1.0718,,9199030,6893000
SURF,"Surface Oncology, Inc.",0.95,57515148.60175546,,1.91880568,-1.2502,-1.7739,,-28366300,60542300
GLTO,"Galecto, Inc.",2.23,57045697.91363636,,,-2.4082,-2.0486,,-20046500,25581000
KPTI,Karyopharm Therapeutics Inc.,3.04,344168029.5345912,,1.02123933,-1.0908,-1.6497,,468013000,113213000
GEVO,"Gevo, Inc.",2.055,487490698.63953495,,743.85538121,-0.4072,-0.3024,,203995000,237222000
ABUS,Arbutus Biopharma Corporation,2.955,462360206.877133,,12.29616202,-0.469,-0.8319,,168314000,156467000
NAUT,"Nautilus Biotechnology, Inc.",1.94,241963641.66834173,,,-0.4918,-0.5957,,35457800,124724000
TARS,"Tarsus Pharmaceuticals, Inc.",15.33,408884660.5272953,,26.60625659,-2.775,-0.6727,,249985000,26672200
JANX,"Janux Therapeutics, Inc.",22.09,920336304.5854546,,123.74150454,-1.4594,-0.7922,,247601000,41663000
EWTX,"Edgewise Therapeutics, Inc.",10.72,677649334.1154904,,,-1.2137,-0.8649,,147994000,63213600
CCM,Concord Medical Services Holdings Limited,1.39,59915775,,0.88942243,-1.0535,-2.9127,,,28154579
EOLS,"Evolus, Inc. Common Stock",9.675,544185570.8853658,,4.12394256,-1.4206,-0.9405,,461162000,56246600
VIGL,"Vigil Neuroscience, Inc.",10.9,387833858.5328533,,,-9.99,-28.2584,,99578400,35567933
VKTX,"Viking Therapeutics, Inc.",8.34,639581872.0116687,,,-0.8017,-0.7123,,54706600,76688500
STSA,"Satsuma Pharmaceuticals, Inc.",0.94,31138396.35475002,,,-1.9759,-1.754,,126866000,33126000
SENS,"Senseonics Holdings, Inc.",1.11,530864552.99999994,,35.3759244,0.4757,-0.7162,,566924000,478256000
MIST,Milestone Pharmaceuticals Inc.,3.49,119658150.96857145,,99.147503,-1.6326,-1.0244,,315846000,34286000
OTLK,"Outlook Therapeutics, Inc.",1.15,295166820,,,-0.3095,-0.3114,,270880000,256666999.99999997
RLYB,Rallybio Corporation,6.95,257390701.99573863,,,-2.0363,-1.4632,,313528000,37034600
AMRN,Amarin Corporation plc,1.83,747636567,,1.77593749,-0.2286,0.0192,,144408000,404127869
ASXC,"Asensus Surgical, Inc.",0.8299,196553420.01156625,,27.67598112,-0.3126,-0.2752,,25177800,236840000
KZR,"Kezar Life Sciences, Inc.",6.865,469415383.88985515,,,-1.0173,-1.0355,,344179000,68378100
PLSE,"Pulse Biosciences, Inc",3.03,112801444.11214952,,76.80436574,-2.0308,-2.2765,,91640400,37228200
HLBZ,"Helbiz, Inc.",0.2387,22267819.72692308,,1.00523795,-2.3654,-2.9145,,64440700.00000001,93287898
ARAV,"Aravive, Inc.",1.72,102902233.40782122,,6.31674607,-2.3539,-1.9507,,1689310,59826900
VTGN,"VistaGen Therapeutics, Inc.",0.217999,45090116.88238791,,,-0.3142,-0.246,,-264709,206836000
CFRX,ContraFect Corporation,0.0651,2843744.76788321,,,-1.5166,-0.5515,,-8060100,43682700
ALDX,"Aldeyra Therapeutics, Inc.",5.813,340409740.0765189,,,-1.1132,-1.0691,,164272000,58560100
PLXP,PLx Pharma Inc.,0.2499,7281508.90920398,,1.51829805,-0.9875,-2.057,,8943900,29137700
SCWX,SecureWorks Corp.,7.51,635725018.5929444,,1.30957815,-0.9884,-0.4799,,554994000,84650500
EGHT,8x8 Inc,4.49,501480479.7764228,,0.80025231,-1.0893,-1.5472,,866627000,111688000
DRIO,DarioHealth Corp.,5.5,141236758.6919105,,4.96648464,-3.6501,-4.7473,,74241900,25679400
SST,"System1, Inc.",4.77,539977534.753564,,0.69838185,-1.5321,0.325,,1137040000,91455900
STTK,"Shattuck Labs, Inc.",3.93,166595008.212938,,5.1830522,-1.6205,-1.07,,-65605500.00000001,42390600
AXDX,"Accelerate Diagnostics, Inc.",0.72245,71594420.90945207,,4.84057537,-0.9734,-1.2588,,153771000,99099500
QNCX,"Quince Therapeutics, Inc.",0.985,35588352.7962963,,,-2.232,-3.0266,,-46558000,36130300
GROV,"Grove Collaborative Holdings, Inc.",0.439,73312390.4307821,,0.50589163,-1.5114,0.0536,,355412000,166998604
LEV,The Lion Electric Company,2.55,496515165.0566038,10.44129236,4.38085176,0.2678,-0.267,,603696000,194712000
PRO,"PROS Holdings, Inc.",24.79,1123535023.40831,,4.19805467,-1.9677,-1.8312,,1238870000,45322100
NEO,"NeoGenomics, Inc.",11.185,1412702000.4157257,,2.882974,-1.3196,-0.0696,,1239340000,126303000
ZEV,"Lightning eMotors, Inc",0.8184,73527623.24774323,1.46806553,2.4861943,0.6104,-1.6722,,102838000,89843100
SHCR,"Sharecare, Inc.",2.525,892637952.65625,,2.04210307,-0.2431,-0.3025,,525847999.99999994,353520000
INZY,"Inozyme Pharma, Inc.",2.4,96946477.31092437,,,-2.2646,-2.4036,,-17547300,40394400
BIRD,"Allbirds, Inc.",2.71,404746931.8612099,,1.3495268,-0.586,-0.3085,,272416000,149355025
BIOR,"Biora Therapeutics, Inc.",4.4542,33925469.39387842,,49.13329722,-17.2965,-64.3265,,182920000,7616520
SQZ,SQZ Biotechnologies Company,0.8449,24882824.85896025,,1.09384051,-2.7248,-2.4925,,44978900,29450600
AGFY,Agrify Corporation,0.5086,4514517.77112021,,0.01848343,-62.0461,-14.6467,,33232700,8876360
KRNT,Kornit Digital Ltd.,23.7,1182926003.7662337,,4.55007646,-0.858,0.3195,,905384000,49912500
IONQ,"IonQ, Inc.",4.485,896815245.9688196,,99.23902893,-0.5296,-0.5428,,603848000,199959000
MMAT,Meta Materials Inc.,0.979499,354510544.209019,,32.80242275,-0.3286,-0.3907,,209843000,361930000
RGF,"The Real Good Food Company, Inc.",5.77,148592300.58516023,,0.27862304,-6.4984,-1.644,,99250600,25752566
HARP,"Harpoon Therapeutics, Inc.",1.075,35720939.95762712,,1.21344078,-2.1543,-3.6165,,-23051400,33228800
OVID,Ovid Therapeutics Inc.,2.5,176167199.6047431,,122.34343743,-0.9751,1.7759,,7983390,70466900
PRCT,PROCEPT BioRobotics Corporation,37.945,1696902127.8978152,,27.29676904,-1.7526,-1.3704,,1678140000,44714000
AC,"Associated Capital Group, Inc.",36.95,812987428.1527483,,,-2.4123,2.6764,,526029000,22002204
TALS,"Talaris Therapeutics, Inc.",1.59,66338916.20149254,,,-1.7036,-1.203,,-81947300,41722600
BKSY,BlackSky Technology Inc.,1.79,217242913.2010869,,3.79977848,-0.459,-3.39,,160094000,121365000
PLBY,"PLBY Group, Inc.",3.005,159022026.39263806,,0.51975446,-7.0304,-2.0384,,389908000,52919100
MTEM,"Molecular Templates, Inc.",0.5349,30142496.07113208,,0.85071224,-1.4365,-1.5011,,13120200,56351600
ACHL,Achilles Therapeutics plc,1.18,48307738,,,-1.6499,-2.132,,-82052900,40938763
NXTC,"NextCure, Inc.",1.66,46105725.66467066,,,-2.6837,-2.5126,,-92943700,27774500
APTX,Aptinyx Inc.,0.4109,27824388.95666667,,,-1.0693,-1.114,,-17127700,67715700
PRTK,"Paratek Pharmaceuticals, Inc.",2.08,115542882.37320577,,0.98961416,-1.6942,-1.2204,,344447000,55549500
BLNK,Blink Charging Co.,13.28,675486721.6192498,,15.38975442,-1.8321,-1.3153,,844114000,50865000
NLS,"Nautilus, Inc.",1.775,56302093.76388889,,0.14680948,-3.414,-0.7156,,111018000,31719500
EYPT,"EyePoint Pharmaceuticals, Inc.",4.66,158826479.51374206,,4.16382742,-2.1706,-2.0313,,184541000,34082900
INTA,"Intapp, Inc.",28.84,1817010322.9020689,,6.29901976,-1.5302,-1.6269,,1146220000,63003100
CKPT,"Checkpoint Therapeutics, Inc.",5.4,84250161.81818183,,334.4414439,-8.3135,-7.4535,,71632200,9301880
HIMS,"Hims & Hers Health, Inc.",7.485,1554924107.688387,,3.57901113,-0.4235,-0.5764,,952489000,207738623
RAIN,Rain Oncology Inc.,9.83,345437571.21057886,,,-2.6784,-1.9412,,39239300,35141120
